MMSI,first_timestamp,last_timestamp,point_count,duration_hours,start_lat,start_lon,end_lat,end_lon,mean_lat,mean_lon,std_lat,std_lon,min_lat,max_lat,min_lon,max_lon,mean_sog,std_sog,max_sog,slow_point_ratio,mean_cog_sin,mean_cog_cos,width,length,draught,shiptype,total_distance_km,displacement_km,straightness_ratio,bearing_sin,bearing_cos,early_point_count,early_duration_hours,early_start_lat,early_start_lon,early_observed_lat,early_observed_lon,early_mean_lat,early_mean_lon,early_std_lat,early_std_lon,early_min_lat,early_max_lat,early_min_lon,early_max_lon,early_mean_sog,early_std_sog,early_max_sog,early_slow_point_ratio,early_mean_cog_sin,early_mean_cog_cos,early_total_distance_km,early_displacement_km,early_straightness_ratio,early_bearing_sin,early_bearing_cos,route_label
219005867,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,57.715164,10.584023,57.71509,10.583531,57.74802230416666,10.577345089583332,0.08428411120383267,0.035915274038342916,57.71509,58.062473,10.426533,10.692905,0.6732743794101667,1.5216777068293192,7.974572,0.8041666666666667,-0.6896402251931857,-0.21510428818968988,4.0,14.0,3.0,0.0,258.9381047596704,0.03035756008545641,0.00011723867413655604,-0.9625660742584189,-0.27104714107832967,7,6.0,57.715164,10.584023,57.715157,10.584017,57.71515999999999,10.584017857142856,4.956957592642131e-06,5.409741779805888e-06,57.715153,57.715168,10.584007,10.584023,7.742934285714287e-05,0.00018966238111901338,0.0005420054,1.0,-0.9631352220551296,0.08926824274143184,0.0031740407964090263,0.0008560617685698058,0.26970723550192466,-0.4162724371476812,-0.9092399342698988,route_01
219005878,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,57.593273,9.956312,57.593018,9.955818,57.69686858333333,10.06700677708333,0.1402680084280079,0.16503971625321895,57.593018,58.080784,9.817299,10.711937,1.345395085793333,1.839136895756933,7.6327434,0.6333333333333333,-0.10142882053923084,-0.35365462378268026,4.0,18.0,4.98518655,0.0,499.19687241437464,0.04087333320015777,8.187818365622597e-05,-0.7202450377387728,-0.6937197457278218,7,6.0,57.593273,9.956312,57.593273,9.956295,57.59326957142857,9.956300071428572,3.2450904849075165e-06,6.774050125408457e-06,57.593266,57.593273,9.956289,9.956312,0.0012987012857142855,0.0031811554782964677,0.009090909,1.0,-0.7079803138688812,-0.6626547842348526,0.004908285073075456,0.0010130695409968778,0.20639989852140025,-0.9999999999999922,1.2497760763456895e-07,route_01
219005882,2026-01-01 00:00:00,2026-01-04 14:00:00,87,86.0,57.070232,9.957915,57.070194,9.957905,57.07021039080461,9.957915178160917,8.577377787015725e-06,4.736734053274697e-06,57.070194,57.070232,9.957904,9.957931,0.0007232779140229883,0.0013612369822406482,0.005586592,1.0,0.18223552549214775,-0.983254907563955,4.0,17.0,1.6,0.0,0.04715378752310987,0.004268430351209744,0.09052147399862215,-0.14161385169330268,-0.9899219752124847,7,6.0,57.070232,9.957915,57.07023,9.957915,57.070229428571416,9.957914285714285,2.920721184533825e-06,1.979486636967159e-06,57.070225,57.070232,9.957912,9.957918,0.0013332748685714287,0.0014671102599473477,0.0035911603,1.0,0.18223552549214772,-0.9832549075639544,0.002430717440133252,0.00022239015993174912,0.0914915721012631,1.2246467991473532e-16,-1.0,route_10
219005886,2026-01-06 04:00:00,2026-01-06 14:00:00,11,10.0,56.811466,8.8983755,56.791267,8.869326,56.8643359090909,8.934229272727274,0.03918747344254214,0.029916059946095107,56.791267,56.889595,8.869326,8.953985,3.717726163636364,1.4426263438690166,6.5925465,0.0,-0.23378440778310214,-0.7165853178077192,6.0,16.0,4.936983,0.0,22.03190614141228,2.8588077778292607,0.1297576233068505,-0.6188347406216244,-0.7855212051878465,7,6.0,56.811466,8.8983755,56.889236,8.953985,56.878088142857145,8.944885428571428,0.027199604757781395,0.019000068643538634,56.811466,56.889595,8.8983755,8.953985,3.2959200571428573,1.351993980262709,6.5925465,0.0,-0.11045974011862729,-0.7507401328831697,9.69220540388822,9.285200439576737,0.9580069811409274,0.3637828606626229,0.9314837788647308,route_10
219005887,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,56.764263,8.864351,56.764214,8.864344,56.76424518333332,8.864338514583334,9.571209723223829e-06,1.3810201386146815e-05,56.764214,56.764267,8.864303,8.864367,0.014762090256000001,0.022673560354476315,0.10141643,1.0,-0.7512053101219817,-0.008581209528827875,5.0,15.0,1.0,0.0,0.25745549777343324,0.005465234779245168,0.02122788142615117,-0.07805905630652714,-0.9969487367605891,7,6.0,56.764263,8.864351,56.764248,8.864346,56.76425385714286,8.864345714285713,5.409741780382199e-06,8.713114675281067e-06,56.764248,56.764263,8.864331,8.864362,0.0020076220942857144,0.002185262954446696,0.00698324,1.0,-0.9050712294009949,0.19040430335966302,0.004075912684224114,0.0016955333166837649,0.41598862587178426,-0.1797203944242142,-0.9837177338179915,route_10
219005893,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,57.12218,8.600816,57.122173,8.600829,57.122170849999996,8.600802160416666,7.242409820009236e-06,1.1863735702788356e-05,57.12215,57.12219,8.60077,8.600829,0.06647081727916666,0.023891568315346445,0.18333334,1.0,-0.02911519207893145,-0.06612410705792135,4.0,10.0,4.98518655,0.0,0.19829547406644724,0.0011052693124451371,0.005573850425223372,0.7099703983218684,-0.7042315198190774,7,6.0,57.12218,8.600816,57.12217,8.600813,57.1221707142857,8.600810000000001,4.43087497694023e-06,4.598136268610089e-06,57.122166,57.12218,8.600802,8.600816,0.06970568485714286,0.012237465782679442,0.08378378,1.0,-0.21568196307606766,0.4512532906947336,0.0038309137113181433,0.0011265997217459354,0.29408120533163723,-0.1607372935730894,-0.9869972251505059,route_10
219005901,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,56.368454,8.121172,56.36842,8.121174,56.37279659166666,8.115470639583332,0.011104557941070542,0.015048109695943276,56.368332,56.419155,8.036353,8.12121,0.2588245632033333,0.7103295237060238,3.7066667,0.9041666666666667,0.03325705213343767,0.5273703382378866,4.0,12.0,2.0,0.0,71.2545294102772,0.00378263861334793,5.3086290017689056e-05,0.03256216768784428,-0.9994697120150609,7,6.0,56.368454,8.121172,56.36845,8.12118,56.368448,8.121177428571428,4.375255095157437e-06,3.7742413756082574e-06,56.368443,56.368454,8.121172,8.121183,0.0,0.0,0.0,1.0,0.20789195224909626,0.6688112885489007,0.002535501510991542,0.0006637516901754595,0.2617831964595795,0.7422704465757477,-0.6701004283987887,route_03
219005902,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,57.59291,9.961973,57.59287,9.961971,57.60731166666666,9.953802304166667,0.053862783527424615,0.029922315806886767,57.59287,57.9192,9.764151,9.962296,0.49653630642916674,1.5293503659872627,6.880916,0.9083333333333333,0.2758121679265203,-0.20462939504068098,4.0,9.0,4.98518655,0.0,138.19013746566463,0.004449399812048891,3.2197665431474154e-05,-0.026786977471852946,-0.9996411645375166,7,6.0,57.59291,9.961973,57.59289,9.961949,57.592914,9.961945642857144,1.246709956034927e-05,1.544740913488826e-05,57.59289,57.59293,9.961924,9.961973,0.04204144857142857,0.006306242039417723,0.05,1.0,0.8844560512993584,-0.4573560660822305,0.013069243710082615,0.0026441062024710367,0.20231516537037034,-0.5409127978292532,-0.8410786795208457,route_01
219005904,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,56.041798,12.613086,56.041756,12.613079,56.04194235000001,12.613173447916665,0.0017682608506194267,0.0011852817476219232,56.041756,56.064358,12.613048,12.630801,0.031568657418875004,0.2862902815696895,3.490214,0.9916666666666667,-0.7599558583058295,-0.02519357198561443,5.0,13.0,4.98518655,0.0,5.9344954009805,0.004690388562132932,0.0007903601309317695,-0.09269724663144326,-0.9956943408832599,7,6.0,56.041798,12.613086,56.041786,12.61309,56.04179271428571,12.613078857142856,8.32748093671318e-06,8.887046294179381e-06,56.04178,56.041805,12.613066,12.61309,0.018818790082857143,0.010807084378887092,0.033834588,1.0,-0.9615647683945653,-0.005877025344286675,0.009248138404275125,0.001357273994897495,0.14676186012420292,0.18305000382864015,-0.9831036039494183,route_11
219005909,2026-01-05 12:00:00,2026-01-06 16:00:00,29,28.0,57.13254,8.601983,57.1374,8.648412,57.16602462068964,9.038741206896551,0.011313671791591205,0.1464471598950257,57.13254,57.1757,8.601983,9.145047,3.447621234482759,2.2556052554454444,7.0298967,0.0,-0.18642006661038846,-0.5111314361376867,14.683356,78.938934,4.936983,0.0,74.47013681516532,2.8532322788378885,0.03831377785594249,0.9818351047030708,0.18973620416965747,7,6.0,57.13254,8.601983,57.16958,9.119506,57.158783142857146,8.945884142857143,0.013041267099136864,0.19927627353011934,57.13254,57.1757,8.601983,9.1351185,5.925737071428571,0.6551522410240356,6.6637096,0.0,-0.05652116923576583,-0.1640481299047659,34.875345233774325,31.484924968468626,0.9027846106589271,0.9909036471157759,0.13457325935212308,route_10
219005921,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,56.126945,12.309048,56.127598,12.309056,56.189876870833345,12.230091922916667,0.12881866385804072,0.1613058985032827,56.12691,56.54507,11.757406,12.3097,1.0065743641359584,2.0250864842733227,9.228726,0.7708333333333334,0.1344699297338915,-0.5466251276397546,6.0,18.0,3.0,0.0,379.8554920694602,0.0726120800662763,0.00019115711522475103,0.006827960243918536,0.9999766892077572,7,6.0,56.126945,12.309048,56.12694,12.309061,56.126943857142855,12.309053428571428,5.792324266485526e-06,6.673126122133713e-06,56.12694,56.126957,12.309044,12.309064,0.028291378142857142,0.01487475443563097,0.04317549,1.0,-0.3757726455024316,-0.4626819261941132,0.006998028179911324,0.000978888689785201,0.13988064417848703,0.8230521359319999,-0.5679658277905218,route_11
219005929,2026-01-01 00:00:00,2026-01-10 23:00:00,240,239.0,57.121586,8.599291,57.121544,8.599279,57.121585820833324,8.599269525,1.2367513869113926e-05,2.242481419468908e-05,57.121544,57.12162,8.59921,8.599302,0.001556330212625,0.0029849758607579844,0.016752576,1.0,0.5777787479050406,-0.04592320676801007,4.0,11.0,4.98518655,0.0,0.3877499646059688,0.004726034374058993,0.012188355397689294,-0.1532698552486937,-0.9881843711939814,7,6.0,57.121586,8.599291,57.121574,8.599274,57.121587,8.599275428571428,8.701395619078508e-06,1.3307969071681665e-05,57.121574,57.121605,8.599257,8.599294,0.005344796314285715,0.0028838252277278665,0.0090666665,1.0,-0.9102537627562023,-0.2894093157714152,0.00919695152771805,0.0016832998099863335,0.18302801802457627,-0.6096203732045986,-0.7926935098598233,route_10
219005931,2026-01-05 06:00:00,2026-01-05 13:00:00,8,7.0,57.12443,8.59441,57.122147,8.598049,57.121760249999994,8.681074875,0.006212771860248942,0.06615472643628266,57.113716,57.13263,8.59441,8.764811,3.5777790375,1.4080623940965344,5.6983604,0.0,0.044940061572684264,-0.7678517936851725,4.0,17.0,4.9573607,0.0,21.704475897557064,0.33569451665631694,0.015466603213123467,0.6543394645474181,-0.756200942300258,7,6.0,57.12443,8.59441,57.13263,8.616889,57.121705000000006,8.692935714285714,0.0066398938244524135,0.06225928520473143,57.113716,57.13263,8.59441,8.764811,3.5948427142857144,1.5045080913083408,5.6983604,0.0,0.019527959659334976,-0.7382794052634483,20.07608034191872,1.6345869587153683,0.08141962628543391,0.829872364710648,0.5579532760810328,route_10
